speech_path,speaker,text,emotion,split
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_kick_ps.wav,YAF,kick,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_kill_ps.wav,YAF,kill,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_king_ps.wav,YAF,king,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_kite_ps.wav,YAF,kite,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_knock_ps.wav,YAF,knock,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_late_ps.wav,YAF,late,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_laud_ps.wav,YAF,laud,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lid_ps.wav,YAF,lid,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_life_ps.wav,YAF,life,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_limb_ps.wav,YAF,limb,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_live_ps.wav,YAF,live,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_long_ps.wav,YAF,long,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lore_ps.wav,YAF,lore,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lose_ps.wav,YAF,lose,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lot_ps.wav,YAF,lot,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_luck_ps.wav,YAF,luck,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_make_ps.wav,YAF,make,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_match_ps.wav,YAF,match,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mess_ps.wav,YAF,mess,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_met_ps.wav,YAF,met,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mob_ps.wav,YAF,mob,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mood_ps.wav,YAF,mood,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mop_ps.wav,YAF,mop,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mouse_ps.wav,YAF,mouse,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_nag_ps.wav,YAF,nag,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_name_ps.wav,YAF,name,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_near_ps.wav,YAF,near,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_neat_ps.wav,YAF,neat,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_note_ps.wav,YAF,note,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_numb_ps.wav,YAF,numb,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pad_ps.wav,YAF,pad,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_page_ps.wav,YAF,page,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pain_ps.wav,YAF,pain,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pass_ps.wav,YAF,pass,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pearl_ps.wav,YAF,pearl,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_perch_ps.wav,YAF,perch,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_phone_ps.wav,YAF,phone,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pick_ps.wav,YAF,pick,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pike_ps.wav,YAF,pike,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pole_ps.wav,YAF,pole,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pool_ps.wav,YAF,pool,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_puff_ps.wav,YAF,puff,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rag_ps.wav,YAF,rag,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_raid_ps.wav,YAF,raid,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rain_ps.wav,YAF,rain,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_raise_ps.wav,YAF,raise,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rat_ps.wav,YAF,rat,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_reach_ps.wav,YAF,reach,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_read_ps.wav,YAF,read,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_red_ps.wav,YAF,red,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_road_ps.wav,YAF,road,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_room_ps.wav,YAF,room,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rose_ps.wav,YAF,rose,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rot_ps.wav,YAF,rot,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rush_ps.wav,YAF,rush,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_said_ps.wav,YAF,said,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sail_ps.wav,YAF,sail,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_seize_ps.wav,YAF,seize,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sell_ps.wav,YAF,sell,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shack_ps.wav,YAF,shack,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sheep_ps.wav,YAF,sheep,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shirt_ps.wav,YAF,shirt,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_should_ps.wav,YAF,should,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_size_ps.wav,YAF,size,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_soup_ps.wav,YAF,soup,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_south_ps.wav,YAF,south,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sure_ps.wav,YAF,sure,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_take_ps.wav,YAF,take,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_talk_ps.wav,YAF,talk,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tape_ps.wav,YAF,tape,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_team_ps.wav,YAF,team,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tell_ps.wav,YAF,tell,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_thin_ps.wav,YAF,thin,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_third_ps.wav,YAF,third,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_thought_ps.wav,YAF,thought,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_thumb_ps.wav,YAF,thumb,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_time_ps.wav,YAF,time,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tip_ps.wav,YAF,tip,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_ton_ps.wav,YAF,ton,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tool_ps.wav,YAF,tool,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tough_ps.wav,YAF,tough,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_turn_ps.wav,YAF,turn,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_vine_ps.wav,YAF,vine,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_voice_ps.wav,YAF,voice,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_void_ps.wav,YAF,void,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_vote_ps.wav,YAF,vote,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wag_ps.wav,YAF,wag,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_walk_ps.wav,YAF,walk,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wash_ps.wav,YAF,wash,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_week_ps.wav,YAF,week,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wheat_ps.wav,YAF,wheat,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_which_ps.wav,YAF,which,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_white_ps.wav,YAF,white,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wire_ps.wav,YAF,wire,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_witch_ps.wav,YAF,witch,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_yearn_ps.wav,YAF,yearn,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_yes_ps.wav,YAF,yes,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_youth_ps.wav,YAF,youth,pleasant_surprise,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_back_sad.wav,OAF,back,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_base_sad.wav,OAF,base,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_bath_sad.wav,OAF,bath,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_bean_sad.wav,OAF,bean,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_beg_sad.wav,OAF,beg,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_bite_sad.wav,OAF,bite,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_boat_sad.wav,OAF,boat,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_bone_sad.wav,OAF,bone,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_burn_sad.wav,OAF,burn,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_cab_sad.wav,OAF,cab,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_came_sad.wav,OAF,came,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_cause_sad.wav,OAF,cause,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_chain_sad.wav,OAF,chain,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_chair_sad.wav,OAF,chair,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_chalk_sad.wav,OAF,chalk,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_chat_sad.wav,OAF,chat,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_check_sad.wav,OAF,check,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_cheek_sad.wav,OAF,cheek,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_chief_sad.wav,OAF,chief,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_choice_sad.wav,OAF,choice,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_cool_sad.wav,OAF,cool,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_dab_sad.wav,OAF,dab,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_date_sad.wav,OAF,date,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_death_sad.wav,OAF,death,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_deep_sad.wav,OAF,deep,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_dime_sad.wav,OAF,dime,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_dip_sad.wav,OAF,dip,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_dodge_sad.wav,OAF,dodge,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_dog_sad.wav,OAF,dog,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_doll_sad.wav,OAF,doll,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_fall_sad.wav,OAF,fall,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_far_sad.wav,OAF,far,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_fat_sad.wav,OAF,fat,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_five_sad.wav,OAF,five,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_gap_sad.wav,OAF,gap,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_gas_sad.wav,OAF,gas,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_gaze_sad.wav,OAF,gaze,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_get_sad.wav,OAF,get,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_goal_sad.wav,OAF,goal,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_good_sad.wav,OAF,good,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_goose_sad.wav,OAF,goose,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_gun_sad.wav,OAF,gun,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_half_sad.wav,OAF,half,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_hall_sad.wav,OAF,hall,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_hash_sad.wav,OAF,hash,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_hate_sad.wav,OAF,hate,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_have_sad.wav,OAF,have,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_haze_sad.wav,OAF,haze,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_hire_sad.wav,OAF,hire,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_hole_sad.wav,OAF,hole,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_home_sad.wav,OAF,home,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_hush_sad.wav,OAF,hush,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_jail_sad.wav,OAF,jail,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_jar_sad.wav,OAF,jar,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_join_sad.wav,OAF,join,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_judge_sad.wav,OAF,judge,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_jug_sad.wav,OAF,jug,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_juice_sad.wav,OAF,juice,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_keep_sad.wav,OAF,keep,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_keg_sad.wav,OAF,keg,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_kick_sad.wav,OAF,kick,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_kill_sad.wav,OAF,kill,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_king_sad.wav,OAF,king,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_kite_sad.wav,OAF,kite,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_knock_sad.wav,OAF,knock,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_late_sad.wav,OAF,late,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_learn_sad.wav,OAF,learn,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_lease_sad.wav,OAF,lease,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_life_sad.wav,OAF,life,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_limb_sad.wav,OAF,limb,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_live_sad.wav,OAF,live,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_loaf_sad.wav,OAF,loaf,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_long_sad.wav,OAF,long,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_lose_sad.wav,OAF,lose,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_lot_sad.wav,OAF,lot,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_love_sad.wav,OAF,love,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_luck_sad.wav,OAF,luck,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_make_sad.wav,OAF,make,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_match_sad.wav,OAF,match,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_merge_sad.wav,OAF,merge,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_mill_sad.wav,OAF,mill,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_mob_sad.wav,OAF,mob,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_mode_sad.wav,OAF,mode,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_mood_sad.wav,OAF,mood,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_moon_sad.wav,OAF,moon,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_mop_sad.wav,OAF,mop,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_mouse_sad.wav,OAF,mouse,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_nag_sad.wav,OAF,nag,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_name_sad.wav,OAF,name,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_nice_sad.wav,OAF,nice,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_note_sad.wav,OAF,note,sad,train
C:\Users\sathw\Desktop\IIITH\TESS Toronto emotional speech set data\OAF_Sad\OAF_numb_sad.wav,OAF,numb,sad,train
